Episode: 249
11875.647590263108,0.15297099312437376,0.1285234776914411,0.04100631866051711,0.014894489717102452,1.237486941637952,3194.00117408849,9169.870369453212,658.151920270755
11876.96194889686,0.15284478147824915,0.1286732708736955,0.0410070798427855,0.014899186715355839,1.5807238480361057,-88.04825536513695,10081.96131818216,831.0692758043575
11878.317649962717,0.15272051668518286,0.12878939185981003,0.04100594097940447,0.014905457628830396,1.8948470763237963,-3368.938485187809,10032.971470441385,925.0149254060657
11879.969763519062,0.15258926013790616,0.12890044466311215,0.04100173942341796,0.014913572078849599,2.1784314619451055,-6378.324145143125,9153.67049994846,942.6744537829062
11881.27424494684,0.15247231406863165,0.12896767792452404,0.04099177094480301,0.014924417306529355,2.4339260908924265,-8941.735103786039,7624.247403525644,893.6638777727223
11882.982264813068,0.15233565139776328,0.1290460406085737,0.04098074525481533,0.014931721604190849,2.6654531787802753,-10965.425837796356,5628.719775928307,790.307096928695
11884.652813843255,0.1521885359465533,0.12909836325100255,0.04102618162953587,0.01491416135601504,2.8774475115167997,-12412.099931710825,3333.1794892678527,644.9563924237083
11885.875550866214,0.1520168374990312,0.12901604509382356,0.04107403624019914,0.014906204041971462,3.074046179125382,-13279.860531773642,879.5814287676701,469.056095809494
11887.057830900138,0.15186464718329193,0.12887830859828087,0.041122406734333004,0.014907446321634422,3.258894330729561,-13587.918104826069,-1612.9420098885453,272.98850942869774
11885.496759491516,0.15201620031912597,0.12891814950961694,0.04116961839556184,0.014917309900908641,3.4351400327497834,-13368.19239646032,-4043.9536153750705,65.98540789591307
11884.023123897025,0.15215155213242462,0.12897956587517437,0.04121416443029776,0.014935051282790093,3.605538056328321,-12660.011951886647,-6327.722720258294,-143.70390433100155
11882.55607998234,0.15226803357372426,0.12907501440458066,0.04124946988657445,0.014956572473101852,3.7725861068365196,-11507.417236581381,-8389.561711457864,-348.57799517245724
11880.997410731126,0.15237038378140078,0.12919660079297737,0.041278222989765495,0.014981470540592741,3.9386227167020564,-9958.721448006905,-10162.473494984966,-541.6295539668856
11879.413468151011,0.15244911874013123,0.12933530857270056,0.04130619777210694,0.015015316788324509,4.10594011279152,-8066.999124310343,-11584.763190736398,-716.1713450006812
11878.003593972344,0.15249515866030916,0.12946695522968343,0.041328211261462126,0.015053594888888817,4.276895202912987,-5891.558923523535,-12598.417468587899,-865.6365227202381
11876.372458566708,0.15252975196099092,0.12962159104546656,0.04134195880650394,0.015091457712250084,4.45402018396411,-3500.3571885447536,-13148.285480635577,-983.4055361323661
11874.733331490337,0.1525448532318829,0.1297783573442597,0.04134862684352645,0.015130983726955021,4.640139664814212,-973.3400193354062,-13182.387216902061,-1062.7523466897628
11873.34452866118,0.15257465841357007,0.12992459558459074,0.04134789975945904,0.01516082293746561,4.838487008148755,1593.2555321533775,-12653.838382998498,-1096.856765100693
11873.79426219337,0.15271606027656853,0.12997917250914204,0.04134002083003117,0.015194445245396197,5.052805268445315,4081.730910055595,-11525.3097871279,-1079.0455734891339
